month,temp (C°),humidity(%),wmo code,rain (mm),snowfall (cm),app_temp(C°),pressure_msl (hPa),surface_pressure (hPa),State or City,Sexes,Age,COVID-19 Deaths,Total Deaths,Pneumonia Deaths,Pneumonia and COVID-19 Deaths,Influenza Deaths,"Pneumonia, Influenza, or COVID-19 Deaths"
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,All Sexes,45-54 years,nan,286.0,13.0,nan,0.0,19.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,All Sexes,50-64 years,25.0,812.0,64.0,nan,0.0,81.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,All Sexes,55-64 years,18.0,620.0,54.0,nan,0.0,65.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,All Sexes,65-74 years,17.0,806.0,55.0,nan,0.0,65.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,All Sexes,75-84 years,22.0,878.0,75.0,nan,0.0,90.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,All Sexes,85 years and over,30.0,1234.0,87.0,10.0,0.0,107.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Male,All Ages,65.0,2160.0,188.0,24.0,0.0,229.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Male,Under 1 year,0.0,19.0,nan,0.0,0.0,nan
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Male,0-17 years,0.0,31.0,nan,0.0,0.0,nan
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Male,1-4 years,0.0,nan,nan,0.0,0.0,nan
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Male,5-14 years,0.0,nan,0.0,0.0,0.0,0.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Male,15-24 years,0.0,43.0,nan,0.0,0.0,nan
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Male,18-29 years,nan,91.0,0.0,0.0,0.0,nan
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Male,25-34 years,nan,102.0,nan,nan,0.0,nan
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Male,30-39 years,nan,112.0,nan,nan,0.0,nan
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Male,35-44 years,0.0,125.0,nan,0.0,0.0,nan
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Male,40-49 years,0.0,122.0,nan,0.0,0.0,nan
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Male,45-54 years,nan,184.0,nan,0.0,0.0,13.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Male,50-64 years,20.0,484.0,49.0,nan,0.0,63.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Male,55-64 years,15.0,359.0,43.0,nan,0.0,52.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Male,65-74 years,13.0,449.0,43.0,nan,0.0,50.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Male,75-84 years,13.0,451.0,39.0,nan,0.0,47.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Male,85 years and over,16.0,420.0,45.0,nan,0.0,55.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Female,All Ages,34.0,2072.0,111.0,10.0,0.0,135.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Female,Under 1 year,0.0,10.0,0.0,0.0,0.0,0.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Female,0-17 years,0.0,19.0,0.0,0.0,0.0,0.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Female,1-4 years,0.0,nan,0.0,0.0,0.0,0.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Female,5-14 years,0.0,nan,0.0,0.0,0.0,0.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Female,15-24 years,0.0,14.0,0.0,0.0,0.0,0.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Female,18-29 years,0.0,21.0,0.0,0.0,0.0,0.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Female,25-34 years,nan,23.0,nan,nan,0.0,nan
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Female,30-39 years,nan,40.0,nan,nan,0.0,nan
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Female,35-44 years,nan,57.0,nan,0.0,0.0,nan
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Female,40-49 years,0.0,66.0,nan,0.0,0.0,nan
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Female,45-54 years,nan,102.0,nan,nan,0.0,nan
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Female,50-64 years,nan,328.0,15.0,nan,0.0,18.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Female,55-64 years,nan,261.0,11.0,nan,0.0,13.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Female,65-74 years,nan,357.0,12.0,nan,0.0,15.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Female,75-84 years,nan,427.0,36.0,nan,0.0,43.0
2020-09,19.409444444444443,74.775,7.668055555555555,0.1363888888888889,0.0,19.49277777777778,1018.977361111111,1012.9309722222223,New York City,Female,85 years and over,14.0,814.0,42.0,nan,0.0,52.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,All Sexes,All Ages,292.0,8770.0,616.0,97.0,nan,816.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,All Sexes,Under 1 year,0.0,44.0,0.0,0.0,0.0,0.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,All Sexes,0-17 years,0.0,62.0,0.0,0.0,0.0,0.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,All Sexes,1-4 years,0.0,nan,0.0,0.0,0.0,0.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,All Sexes,5-14 years,0.0,nan,0.0,0.0,0.0,0.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,All Sexes,15-24 years,0.0,56.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,All Sexes,18-29 years,nan,130.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,All Sexes,25-34 years,nan,171.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,All Sexes,30-39 years,0.0,208.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,All Sexes,35-44 years,nan,237.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,All Sexes,40-49 years,nan,271.0,13.0,nan,0.0,16.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,All Sexes,45-54 years,12.0,406.0,22.0,nan,0.0,29.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,All Sexes,50-64 years,36.0,1275.0,82.0,nan,0.0,109.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,All Sexes,55-64 years,28.0,1017.0,70.0,nan,0.0,91.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,All Sexes,65-74 years,70.0,1624.0,122.0,30.0,nan,166.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,All Sexes,75-84 years,80.0,2063.0,158.0,27.0,0.0,211.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,All Sexes,85 years and over,99.0,3137.0,232.0,28.0,nan,304.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Male,All Ages,146.0,4423.0,352.0,56.0,nan,443.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Male,Under 1 year,0.0,22.0,0.0,0.0,0.0,0.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Male,0-17 years,0.0,31.0,0.0,0.0,0.0,0.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Male,1-4 years,0.0,nan,0.0,0.0,0.0,0.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Male,5-14 years,0.0,nan,0.0,0.0,0.0,0.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Male,15-24 years,0.0,44.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Male,18-29 years,nan,98.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Male,25-34 years,nan,124.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Male,30-39 years,0.0,148.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Male,35-44 years,0.0,160.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Male,40-49 years,nan,174.0,nan,nan,0.0,10.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Male,45-54 years,nan,278.0,18.0,nan,0.0,22.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Male,50-64 years,23.0,810.0,54.0,nan,0.0,70.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Male,55-64 years,18.0,625.0,42.0,nan,0.0,55.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Male,65-74 years,41.0,920.0,75.0,16.0,nan,101.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Male,75-84 years,39.0,1041.0,87.0,13.0,0.0,113.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Male,85 years and over,39.0,1201.0,121.0,18.0,0.0,142.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Female,All Ages,146.0,4347.0,264.0,41.0,nan,373.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Female,Under 1 year,0.0,22.0,0.0,0.0,0.0,0.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Female,0-17 years,0.0,31.0,0.0,0.0,0.0,0.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Female,1-4 years,0.0,nan,0.0,0.0,0.0,0.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Female,5-14 years,0.0,nan,0.0,0.0,0.0,0.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Female,15-24 years,0.0,12.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Female,18-29 years,0.0,32.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Female,25-34 years,0.0,47.0,0.0,0.0,0.0,0.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Female,30-39 years,0.0,60.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Female,35-44 years,nan,77.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Female,40-49 years,nan,97.0,nan,nan,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Female,45-54 years,nan,128.0,nan,nan,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Female,50-64 years,13.0,465.0,28.0,nan,0.0,39.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Female,55-64 years,10.0,392.0,28.0,nan,0.0,36.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Female,65-74 years,29.0,704.0,47.0,14.0,nan,65.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Female,75-84 years,41.0,1022.0,71.0,14.0,0.0,98.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York,Female,85 years and over,60.0,1936.0,111.0,10.0,nan,162.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,All Sexes,All Ages,149.0,4565.0,295.0,45.0,nan,401.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,All Sexes,Under 1 year,0.0,27.0,0.0,0.0,0.0,0.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,All Sexes,0-17 years,nan,41.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,All Sexes,1-4 years,0.0,nan,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,All Sexes,5-14 years,nan,nan,0.0,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,All Sexes,15-24 years,0.0,52.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,All Sexes,18-29 years,0.0,104.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,All Sexes,25-34 years,0.0,132.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,All Sexes,30-39 years,0.0,149.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,All Sexes,35-44 years,nan,152.0,nan,nan,nan,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,All Sexes,40-49 years,nan,183.0,nan,nan,nan,13.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,All Sexes,45-54 years,nan,285.0,16.0,nan,0.0,23.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,All Sexes,50-64 years,23.0,840.0,50.0,nan,0.0,67.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,All Sexes,55-64 years,18.0,659.0,40.0,nan,0.0,54.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,All Sexes,65-74 years,33.0,900.0,60.0,11.0,nan,83.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,All Sexes,75-84 years,48.0,1011.0,74.0,18.0,0.0,104.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,All Sexes,85 years and over,38.0,1337.0,97.0,nan,0.0,126.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Male,All Ages,85.0,2348.0,158.0,23.0,nan,221.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Male,Under 1 year,0.0,14.0,0.0,0.0,0.0,0.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Male,0-17 years,0.0,24.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Male,1-4 years,0.0,nan,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Male,5-14 years,0.0,nan,0.0,0.0,0.0,0.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Male,15-24 years,0.0,39.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Male,18-29 years,0.0,80.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Male,25-34 years,0.0,95.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Male,30-39 years,0.0,102.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Male,35-44 years,nan,108.0,nan,nan,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Male,40-49 years,nan,129.0,nan,nan,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Male,45-54 years,nan,196.0,nan,nan,0.0,14.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Male,50-64 years,14.0,542.0,33.0,nan,0.0,44.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Male,55-64 years,11.0,418.0,26.0,nan,0.0,35.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Male,65-74 years,21.0,503.0,33.0,nan,nan,50.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Male,75-84 years,29.0,500.0,42.0,10.0,0.0,61.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Male,85 years and over,17.0,468.0,42.0,nan,0.0,55.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Female,All Ages,64.0,2217.0,137.0,22.0,nan,180.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Female,Under 1 year,0.0,13.0,0.0,0.0,0.0,0.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Female,0-17 years,nan,17.0,0.0,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Female,1-4 years,0.0,0.0,0.0,0.0,0.0,0.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Female,5-14 years,nan,nan,0.0,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Female,15-24 years,0.0,13.0,0.0,0.0,0.0,0.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Female,18-29 years,0.0,24.0,0.0,0.0,0.0,0.0
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Female,25-34 years,0.0,37.0,nan,0.0,0.0,nan
2020-10,14.072311827956987,78.25806451612904,12.245967741935484,0.17647849462365592,0.0,12.422043010752688,1019.2385752688172,1013.0764784946236,New York City,Female,30-39 years,0.0,47.0,nan,0.0,0.0,nan
